    -0.970     1.637     0.055
    -0.283     1.259    -0.086
     1.946    -0.348     0.875
    -0.064     0.719    -0.048
    -1.174    -1.845     0.250
     0.037    -1.184     0.014
     0.911    -1.009     0.421
    -0.797     1.919     0.244
    -1.888     1.141    -0.396
     1.915    -1.775    -0.191
     0.277     0.562     0.231
    -0.822    -0.547    -0.626
    -0.510    -0.368    -0.455
     1.620    -0.521     0.866
     0.232     0.662     0.181
     1.413    -1.012     0.523
    -1.842     1.428    -0.137
     1.627    -1.248     0.317
    -1.843    -1.077    -0.457
    -0.019    -1.031    -0.010
     0.947     0.818     0.555
     0.749    -0.598     0.563
    -0.610    -1.785     0.122
    -1.815     1.418    -0.148
    -1.688     0.676    -0.775
     1.710     0.219     0.967
    -1.527    -0.078    -0.996
    -0.914     0.697    -0.607
    -1.641    -1.724     0.152
    -1.143     0.757    -0.661
     1.076     1.842    -0.236
     1.672     1.649    -0.078
     1.374    -1.360     0.205
    -0.998     0.789    -0.592
    -0.491    -1.712     0.066
     0.012     0.374     0.011
    -0.775    -0.888    -0.442
    -0.801     0.898    -0.447
     0.280    -1.254     0.086
     0.940    -0.563     0.683
     0.207     1.822    -0.051
     1.777     1.100     0.444
     1.246    -0.482     0.839
     0.187     0.911     0.114
     0.746    -1.602    -0.021
    -0.013    -1.548    -0.000
    -1.673     0.918    -0.604
    -0.543    -0.832    -0.348
     1.659    -1.870    -0.294
    -0.908     1.941     0.285
     0.057    -1.652    -0.005
    -1.297    -1.987     0.389
     1.065    -0.541     0.750
     0.068    -1.228     0.023
     0.047    -0.655     0.038
     0.105    -0.259     0.102
    -1.192     0.446    -0.838
     1.548     1.961    -0.381
    -0.318    -1.016    -0.165
     1.323     0.826     0.657
    -1.997     0.530    -0.786
    -0.657    -1.745     0.106
    -0.228     0.421    -0.206
     1.153     1.902    -0.297
     1.763     0.810     0.677
    -1.255     0.510    -0.829
     1.162    -1.048     0.458
    -1.135    -1.419    -0.137
    -0.863     0.409    -0.697
    -0.702    -1.465    -0.068
    -1.391     1.306    -0.257
     0.836    -0.670     0.582
     0.893    -0.048     0.778
    -1.637     1.134    -0.423
     0.421     0.729     0.305
    -0.019     0.452    -0.017
     1.967     1.595    -0.022
     0.521     0.869     0.321
     0.807    -1.965    -0.277
     1.776    -1.096     0.448
    -1.822    -1.273    -0.284
     1.643     1.037     0.507
    -0.869    -1.055    -0.377
     1.068     0.090     0.873
     1.858     1.272     0.282
    -0.581     0.574    -0.461
    -0.664    -0.535    -0.530
     1.547     0.468     0.892
    -1.774     0.606    -0.805
     1.803     1.572    -0.001
    -1.876     0.217    -0.931
    -0.530    -1.945     0.185
     1.380     0.165     0.969
     1.851     0.968     0.545
    -0.494     1.103    -0.214
    -0.828     0.835    -0.494
    -0.265     1.867     0.076
     1.694     1.672    -0.100
    -1.920    -1.049    -0.468
     1.879     1.849    -0.262
     1.500     1.522     0.049
    -0.882     1.217    -0.267
    -1.471     1.662     0.090
    -0.283     1.907     0.092
    -1.267    -1.834     0.248
     1.640     1.317     0.250
    -0.942     1.315    -0.205
     0.319    -0.474     0.279
    -0.043     0.617    -0.035
    -0.338    -1.472    -0.033
    -1.934    -0.895    -0.584
    -1.338    -1.747     0.170
    -1.007     1.403    -0.141
     1.598    -1.270     0.296
    -1.169     0.649    -0.733
     0.593     0.540     0.479
     0.078    -1.811    -0.018
    -1.973    -1.726     0.142
    -0.419     1.961     0.155
     1.714     0.020     0.990
    -0.068    -1.544    -0.002
     1.280    -1.307     0.249
     0.780     0.330     0.665
     1.658    -0.733     0.740
     0.880    -1.713    -0.109
     1.734    -1.709    -0.136
    -0.116     0.791    -0.081
     1.556    -1.616    -0.045
    -1.740    -0.195    -0.967
     0.491     1.085     0.220
     1.823    -0.983     0.537
    -0.157    -0.636    -0.126
     0.572     0.278     0.520
     1.399     1.659    -0.087
    -1.891    -1.476    -0.090
    -0.028     1.711     0.004
     1.530    -1.536     0.035
    -0.371     1.826     0.092
     0.095    -0.536     0.082
    -0.671     1.576     0.003
     0.747     1.213     0.238
    -1.857    -1.401    -0.163
     1.656    -1.126     0.428
     1.487    -0.393     0.921
    -1.709    -1.614     0.043
     1.916    -0.454     0.846
     0.548     1.223     0.177
    -0.912     1.544    -0.021
     1.753    -0.125     0.976
     0.734    -1.440     0.087
     1.953    -1.421     0.138
    -1.432    -1.530    -0.041
     1.466    -1.096     0.455
    -0.389     0.999    -0.205
     0.554     0.871     0.339
     0.683     1.261     0.192
     1.927     0.461     0.839
    -0.820    -0.283    -0.702
    -0.425    -1.183    -0.156
    -0.476     0.965    -0.261
     0.855     0.313     0.718
    -1.262    -1.989     0.386
    -0.989    -1.432    -0.116
     1.350    -1.535     0.034
     0.768     1.182     0.264
    -0.242     0.596    -0.199
    -1.469     0.537    -0.855
     0.028     1.070     0.013
     0.604    -0.700     0.435
    -1.768    -1.894     0.311
    -0.359    -1.797     0.079
    -1.438     1.689     0.117
    -0.348    -1.352    -0.074
     0.819    -1.029     0.376
    -0.417    -0.931    -0.242
     1.666     1.519     0.051
     1.548    -1.186     0.375
     1.506     0.136     0.989
     0.098    -1.527     0.004
     0.609    -1.033     0.293
    -1.959     1.847     0.252
    -0.779     1.906     0.231
    -0.757     1.510    -0.042
    -1.240     0.557    -0.803
    -1.538     1.066    -0.484
    -0.786    -0.427    -0.644
    -1.180    -0.599    -0.764
     0.116     0.433     0.105
    -1.250     1.987     0.384
    -0.148     1.320    -0.037
    -1.865    -1.875     0.286
     0.965     0.615     0.671
     1.874    -0.920     0.578
    -1.939    -1.266    -0.280
     1.171    -1.413     0.145
    -0.445    -0.496    -0.378
     0.177    -1.045     0.089
     0.803    -0.228     0.701
     1.710    -0.307     0.944
    -1.460     1.037    -0.505
    -0.583    -0.524    -0.477
     1.944    -0.924     0.561
     0.250     0.535     0.213
     1.302     1.263     0.292
     1.053    -1.940    -0.313
     0.996    -0.562     0.710
     1.403     1.383     0.184
     0.400     0.794     0.273
    -0.572     0.336    -0.511
     0.829    -1.749    -0.131
     0.580     0.826     0.372
     0.334    -0.230     0.319
    -1.400     1.630     0.058
    -0.293     1.957     0.109
     1.052     1.867    -0.254
    -0.898     0.238    -0.760
    -1.842     1.994     0.396
    -1.458    -1.829     0.254
    -0.647     1.756     0.111
     1.111    -1.899    -0.289
    -1.990    -0.699    -0.699
     1.281    -0.023     0.958
     0.354    -0.827     0.235
    -1.981     1.440    -0.120
     0.116     1.990    -0.047
     1.950    -1.668    -0.090
     0.962    -1.010     0.436
     0.975    -1.709    -0.114
    -0.828    -1.161    -0.293
     1.699    -0.311     0.944
    -1.101    -0.555    -0.758
     0.699    -1.398     0.111
     0.193     0.210     0.188
     1.919    -1.150     0.384
    -1.375    -0.206    -0.960
     1.622     0.076     0.996
    -0.101    -1.252    -0.031
     0.604    -1.977    -0.224
     0.965     0.718     0.619
     0.557     0.511     0.461
     1.841    -1.051     0.478
     1.777     1.343     0.221
     1.196    -1.432     0.129
     1.951     1.103     0.418
     1.789     1.588    -0.017
     0.366    -0.251     0.347
     1.552     0.279     0.961
     0.167     0.714     0.126
    -1.647     0.129    -0.989
     0.470     0.938     0.268
    -0.236     1.128    -0.100
    -1.109     1.591     0.018
    -1.147    -1.949     0.337
     0.125     0.076     0.124
     0.052    -1.322     0.013
     0.949    -1.671    -0.081
    -1.221    -1.629     0.055
     0.681    -1.864    -0.182
     1.584    -1.001     0.539
     0.811     0.451     0.653
    -1.359     0.997    -0.531
    -0.881    -1.026    -0.400
     1.552     1.324     0.244
    -1.779    -1.990     0.398
    -1.973    -0.137    -0.911
    -0.705     0.763    -0.469
     1.589    -1.717    -0.146
     1.037    -0.887     0.544
     1.455    -1.359     0.209
     0.553    -1.474     0.051
     0.649     0.791     0.425
    -0.000    -1.030    -0.000
     0.369    -0.482     0.320
    -1.289     1.274    -0.281
    -1.941     1.041    -0.471
    -1.378     1.485    -0.084
    -0.572    -0.390    -0.501
    -1.566     1.097    -0.456
     0.388     0.880     0.241
    -1.430    -0.861    -0.645
     1.585    -0.593     0.829
    -0.406     1.448    -0.048
    -1.803     0.378    -0.904
    -1.341    -1.783     0.205
    -0.624     0.426    -0.532
    -1.539     1.411    -0.159
     1.208    -0.206     0.915
     1.636     1.724    -0.152
    -0.878    -1.711     0.107
     0.968    -1.311     0.212
     0.310    -1.089     0.142
    -1.014     1.545    -0.022
    -1.092    -0.433    -0.806
    -1.642     0.106    -0.992
     1.637     0.935     0.593
    -0.800     1.573     0.001
     1.159    -1.067     0.442
     1.179     1.946    -0.338
    -0.142    -1.187    -0.053
    -0.553     1.463    -0.057
    -0.254    -0.394    -0.232
     1.300    -1.937    -0.345
     1.299    -0.417     0.881
    -0.032     1.379    -0.006
     0.503     0.015     0.482
    -0.155     0.585    -0.129
     1.301    -1.822    -0.239
    -0.687     0.738    -0.469
     0.436     0.359     0.395
    -1.936    -0.929    -0.559
    -0.420    -1.201    -0.147
     0.213     0.902     0.131
    -1.745    -1.872     0.292
     1.528     1.839    -0.264
    -1.851     1.600     0.028
     0.423     1.062     0.200
    -0.387    -0.125    -0.374
    -1.143    -1.046    -0.455
     1.463     0.412     0.911
    -1.984    -1.865     0.265
    -0.401     1.072    -0.187
     0.880     0.073     0.769
     0.717     0.332     0.621
    -1.156     1.467    -0.095
     0.844    -1.221     0.256
    -1.629     1.224    -0.339
     0.006    -0.093     0.006
     0.055     1.277     0.016
    -1.316    -0.346    -0.910
    -0.003    -0.642    -0.003
    -1.595    -1.283    -0.284
     1.602    -0.565     0.844
    -0.423    -0.425    -0.374
    -0.304    -0.438    -0.271
    -1.061     0.912    -0.534
    -1.539    -0.447    -0.901
    -1.215     0.050    -0.936
    -0.235    -0.800    -0.162
    -0.324     1.867     0.093
    -1.543     1.867     0.292
     1.933     0.263     0.903
    -1.302     1.751     0.173
    -0.111    -0.674    -0.086
     0.256     1.078     0.120
    -1.764    -0.732    -0.730
    -1.097    -0.513    -0.775
     1.366    -0.861     0.638
     1.126     0.161     0.891
    -0.402    -1.766     0.076
    -1.649     1.803     0.229
     1.049     1.531     0.034
    -0.137     1.034    -0.070
    -1.582    -0.119    -0.993
     1.448    -1.842    -0.266
     1.913    -0.640     0.756
     0.994     1.492     0.066
    -0.351    -1.787     0.074
     1.447    -1.158     0.398
    -1.825     1.550    -0.020
     1.594     1.281     0.285
     0.921    -1.732    -0.128
     1.869    -0.137     0.947
     1.942    -1.059     0.456
    -0.370     0.734    -0.269
     0.320    -0.299     0.300
    -1.751    -0.394    -0.909
    -1.498     0.766    -0.719
     0.427    -0.075     0.413
    -0.155     0.938    -0.091
     1.235    -0.102     0.939
    -0.826    -1.685     0.084
    -0.260     1.476    -0.024
    -0.740    -0.468    -0.602
     1.057     0.679     0.678
     0.203     0.849     0.133
    -1.471    -1.335    -0.233
    -0.811     0.902    -0.450
    -0.007    -0.875    -0.004
     1.665     1.705    -0.133
    -0.704    -0.217    -0.632
    -0.414    -1.912     0.135
     0.265     0.624     0.213
    -1.052     0.405    -0.798
    -0.751    -0.093    -0.679
     1.701     0.046     0.991
     1.385     0.027     0.982
    -1.603     1.418    -0.152
    -0.204    -1.318    -0.051
    -1.858     0.668    -0.753
     0.076     0.861     0.050
    -1.728     1.768     0.194
     0.037     1.546     0.001
     0.844     1.124     0.323
     0.635    -1.648    -0.046
    -1.431     0.981    -0.550
     0.584    -1.206     0.197
    -1.342     0.599    -0.804
    -1.648     1.194    -0.366
    -1.447    -1.219    -0.342
    -1.682    -1.183    -0.375
     0.251     0.278     0.239
     0.080    -0.207     0.078
    -1.691     1.030    -0.511
    -1.073     1.477    -0.082
     0.776     1.341     0.159
    -0.007     1.603     0.000
    -1.409     1.496    -0.074
    -0.198    -0.016    -0.196
     0.800     0.398     0.661
     1.996    -1.279     0.262
     0.064    -1.896    -0.020
    -0.486     0.081    -0.466
     0.893    -1.201     0.282
    -1.626     0.560    -0.846
     1.573    -1.140     0.418
    -0.842    -0.781    -0.530
     0.322    -1.269     0.094
    -1.589    -1.963     0.382
    -1.599     0.259    -0.966
     1.781     1.735    -0.160
     1.520    -0.601     0.824
     1.507    -0.748     0.731
     1.783     1.649    -0.077
     1.978     0.532     0.791
    -1.278    -1.084    -0.448
     0.672    -0.104     0.619
    -0.578     0.657    -0.433
    -0.517     1.678     0.053
    -1.848    -1.094    -0.441
     0.987     0.638     0.670
     0.463    -1.414     0.070
     1.857    -0.259     0.927
    -1.396     0.943    -0.579
     0.152     1.504     0.010
    -1.727    -1.478    -0.092
     1.956    -1.000     0.501
     0.031     1.065     0.015
     1.968     0.704     0.703
    -1.214     1.805     0.217
     0.821     0.937     0.433
    -0.500    -1.262    -0.146
     0.407    -1.693    -0.048
     1.473     1.424     0.146
     0.490    -1.297     0.127
     0.879     1.844    -0.208
     1.667    -0.376     0.926
    -1.523    -1.404    -0.166
     1.629     1.297     0.270
    -0.325     0.457    -0.287
     1.475     0.499     0.874
    -0.314    -0.162    -0.305
     0.959     1.374     0.160
     0.093    -1.571    -0.000
     1.837    -1.246     0.308
    -1.275     0.574    -0.803
     1.108    -1.913    -0.300
    -1.702    -1.439    -0.130
    -0.890     0.945    -0.455
    -1.252     0.239    -0.923
     1.026     0.027     0.855
    -0.404     1.268    -0.117
    -0.166    -0.641    -0.132
    -1.137    -0.677    -0.707
    -1.577     1.438    -0.132
    -1.259    -0.927    -0.571
    -0.211     0.551    -0.178
     0.207    -1.600    -0.006
    -0.040    -0.929    -0.024
     0.853     0.497     0.662
     0.936    -0.635     0.648
    -1.990     0.426    -0.832
    -0.833     0.112    -0.736
     1.252    -0.470     0.847
    -1.874     0.194    -0.937
    -0.320     0.314    -0.299
    -1.288     1.212    -0.337
     0.906     1.171     0.306
    -1.327     0.480    -0.861
    -0.753     1.946     0.250
     1.527    -0.421     0.912
     1.696     1.206     0.354
     0.766     0.492     0.611
    -0.948    -0.313    -0.773
     1.717    -0.105     0.984
     0.182    -0.252     0.176
     0.068    -0.289     0.065
    -0.906     1.539    -0.025
    -1.372    -0.673    -0.766
    -0.888     1.860     0.221
    -1.183    -0.524    -0.802
    -1.189    -1.149    -0.380
     1.636    -1.274     0.292
    -1.789    -1.754     0.178
     1.148    -1.033     0.467
    -0.991     0.348    -0.786
     0.449    -0.385     0.403
     0.145    -0.046     0.144
    -1.138    -1.502    -0.063
    -1.382    -0.151    -0.971
    -1.963    -0.427    -0.841
    -1.049    -1.814     0.209
     0.641     0.598     0.494
     0.041    -0.316     0.039
     0.863     0.816     0.521
     1.034     1.251     0.270
     0.097     1.732    -0.015
    -0.029    -0.092    -0.029
    -1.133    -0.090    -0.902
     0.994     1.081     0.395
    -0.484     0.103    -0.463
    -0.228    -0.657    -0.179
    -1.838    -1.029    -0.497
     1.262    -0.040     0.952
     0.173    -1.070     0.083
    -1.856    -1.184    -0.362
     1.237    -1.575    -0.004
    -1.608    -1.893     0.317
    -0.717     0.116    -0.653
     1.469     1.159     0.399
    -0.289    -1.217    -0.099
     0.819     0.211     0.714
    -1.500     0.305    -0.951
     0.357     1.316     0.088
     1.127     0.956     0.521
     0.609     1.555     0.009
     1.613    -0.621     0.813
    -0.618     0.279    -0.557
     0.385    -0.609     0.308
     0.816    -1.884    -0.224
     1.865     0.176     0.942
    -1.087     0.862    -0.576
    -1.933     1.233    -0.310
    -1.317    -1.300    -0.259
     0.352     0.429     0.314
    -1.794    -1.863     0.281
    -0.632     0.835    -0.396
     1.259    -0.757     0.692
     0.498     1.117     0.209
    -0.002     1.120    -0.001
     1.362     1.060     0.478
    -0.173     1.205    -0.062
    -1.142     1.310    -0.235
    -0.986    -0.659    -0.659
    -0.625     1.598     0.016
     0.622    -0.255     0.564
     0.295    -0.375     0.271
    -0.731     1.637     0.044
     0.670    -0.683     0.482
     1.094    -0.976     0.497
     0.749    -1.165     0.269
    -0.773    -1.373    -0.137
     0.728    -1.563     0.005
    -0.781    -0.818    -0.482
    -0.874    -0.533    -0.660
     1.221    -0.301     0.897
     1.187    -1.801    -0.212
     1.409     0.819     0.674
    -1.790     0.532    -0.841
     1.069     0.971     0.494
     1.484    -0.996     0.541
     0.691     0.388     0.590
     1.410    -0.948     0.576
     0.884     1.129     0.331
    -0.732     1.148    -0.274
    -1.095    -1.085    -0.415
    -0.844     1.533    -0.028
     0.975     1.832    -0.214
     1.255     1.099     0.432
    -0.645    -0.347    -0.566
    -0.727    -0.789    -0.468
     0.727    -1.798    -0.150
     0.770     0.491     0.614
    -1.536     1.835     0.261
    -1.578     0.653    -0.794
     1.582     0.095     0.995
     1.711    -0.007     0.990
     1.446     0.102     0.987
    -1.247     0.013    -0.948
     1.482     0.362     0.932
     0.830     1.681    -0.081
     0.841    -1.012     0.395
    -1.439    -1.858     0.281
    -1.883    -0.189    -0.935
    -1.790     1.781     0.204
    -1.901     0.877    -0.605
     1.996    -1.904    -0.298
    -1.117    -0.816    -0.616
    -0.783    -0.199    -0.691
     0.776    -1.513     0.040
    -1.160     1.461    -0.101
     0.141    -0.572     0.118
    -0.470    -0.495    -0.399
    -1.211    -0.827    -0.634
     1.922    -1.395     0.165
    -1.055    -1.878     0.263
    -0.030    -1.619     0.001
    -0.593    -0.833    -0.376
    -0.842     0.743    -0.549
    -1.193    -0.207    -0.910
     1.630    -0.215     0.975
     1.389    -1.051     0.489
     0.115    -0.139     0.113
    -0.587     1.338    -0.128
    -0.601    -0.983    -0.314
     0.048    -0.997     0.026
     1.763     0.116     0.975
     1.766     0.248     0.951
    -1.571     0.295    -0.957
    -1.245    -1.701     0.123
    -1.789    -0.818    -0.667
    -1.160    -0.870    -0.591
    -1.410    -0.586    -0.823
    -1.555     0.448    -0.901
     1.276     0.922     0.578
    -1.498    -1.440    -0.130
     0.476     1.380     0.087
    -1.390     0.341    -0.927
     1.468     0.764     0.718
    -1.171     0.399    -0.849
     0.744     1.491     0.054
    -1.532    -0.847    -0.662
    -0.673    -0.672    -0.488
    -0.890    -0.799    -0.542
     0.338     0.007     0.332
    -0.245    -0.529    -0.209
     1.919     0.008     0.940
    -0.800    -1.462    -0.078
    -1.281     0.131    -0.950
     0.386     1.858    -0.107
    -0.883    -0.594    -0.640
     1.908    -0.140     0.934
    -0.480    -0.732    -0.343
     1.213    -1.804    -0.216
     1.752    -0.713     0.744
     1.451     0.198     0.973
    -1.708     1.664     0.092
     1.151     1.244     0.293
    -1.014     0.595    -0.703
     1.806    -0.287     0.933
     0.235    -0.565     0.196
    -1.252     1.319    -0.237
     1.911     1.431     0.132
     0.624     1.673    -0.060
    -1.568    -0.458    -0.897
    -1.857     1.553    -0.017
    -0.606     0.209    -0.558
    -0.662     0.913    -0.375
    -1.948     1.156    -0.375
     0.620    -0.880     0.370
     0.411     1.777    -0.082
    -1.158     1.618     0.044
    -0.437     0.791    -0.298
     1.505    -0.768     0.718
    -0.414     1.347    -0.089
     0.662    -0.112     0.611
    -0.441    -1.728     0.067
    -0.057    -1.094    -0.026
    -0.586     0.947    -0.323
     0.508    -1.408     0.079
    -1.283    -0.009    -0.959
    -1.074    -1.588     0.015
    -1.450     1.751     0.178
     1.347    -1.107     0.436
     1.309    -0.514     0.841
    -1.531    -0.573    -0.840
    -1.504    -0.527    -0.862
     1.223     1.327     0.227
     0.850     0.943     0.441
     1.317     1.055     0.477
     1.688    -1.164     0.393
    -0.430     1.143    -0.173
     1.104     0.432     0.811
     0.033     1.895    -0.011
    -1.497     0.297    -0.954
    -1.147    -0.875    -0.584
    -0.104    -1.512    -0.006
    -1.223    -1.697     0.118
     1.535     1.431     0.140
    -0.631    -1.352    -0.128
    -0.084     1.931     0.030
     1.103     0.702     0.682
    -0.727    -0.502    -0.583
     0.845    -0.309     0.713
     0.892    -1.090     0.360
     1.382    -0.974     0.552
     1.698     1.958    -0.375
    -1.502     1.070    -0.479
     1.805    -0.312     0.926
    -0.391     1.398    -0.066
    -1.031    -0.612    -0.702
    -1.361     0.714    -0.739
    -0.284    -0.616    -0.228
     0.492     0.456     0.424
     0.001    -1.264     0.000
     1.947    -0.641     0.745
    -0.116    -0.484    -0.103
    -0.063    -0.765    -0.045
     1.321     1.716    -0.140
     1.337    -0.651     0.774
     1.619     1.586    -0.015
    -0.879    -0.747    -0.565
     1.933    -0.084     0.932
    -1.000    -0.881    -0.536
    -0.611     0.121    -0.570
     1.296    -0.659     0.761
     0.523    -0.884     0.317
    -0.477    -1.359    -0.096
     0.728     0.631     0.537
     0.165     0.634     0.133
     1.149    -0.208     0.893
    -1.168    -0.591    -0.764
    -1.434     0.146    -0.980
    -1.788    -0.699    -0.748
    -1.418    -1.643     0.071
    -1.024     0.531    -0.736
    -1.394    -1.673     0.100
    -0.579    -1.774     0.110
    -1.348     1.754     0.178
     1.657    -1.703    -0.132
     1.938     0.778     0.665
    -1.187    -0.291    -0.888
    -0.003    -0.855    -0.002
     0.308    -0.314     0.288
     1.270    -0.726     0.715
     1.169     1.479     0.085
     1.253    -0.366     0.887
     0.722    -1.956    -0.249
     0.756     1.608    -0.025
    -1.789     0.356    -0.915
    -0.371    -0.529    -0.313
    -0.087    -0.314    -0.083
    -1.107    -1.818     0.218
    -0.456    -0.169    -0.434
     1.580     0.170     0.985
     1.585    -0.489     0.883
    -0.975     1.104    -0.372
    -0.721    -1.325    -0.160
     0.165    -1.318     0.041
     0.396    -1.706    -0.052
    -1.633    -1.806     0.233
    -1.845    -1.148    -0.395
     0.309    -1.346     0.068
     0.383    -1.371     0.074
     1.649     1.002     0.537
     0.858    -0.003     0.756
    -0.137     1.233    -0.045
     0.313    -1.833    -0.080
    -1.432     0.394    -0.915
    -0.539     0.647    -0.410
     0.495    -1.686    -0.055
     0.256    -0.622     0.205
     1.961     1.413     0.145
     1.922     1.717    -0.137
     1.150     0.032     0.912
     0.315     1.455     0.036
     0.708     1.648    -0.050
    -0.222    -0.567    -0.185
     0.655    -0.060     0.608
     1.708    -0.625     0.803
     0.569     0.662     0.425
    -0.171    -1.312    -0.044
     1.758    -0.951     0.570
     1.025    -1.707    -0.116
     0.722    -1.575    -0.003
     1.830    -0.771     0.693
    -1.507    -0.080    -0.995
    -0.215     1.087    -0.099
     1.822     1.660    -0.086
    -1.048     1.707     0.118
    -0.365     1.629     0.021
     1.717     0.873     0.636
    -1.503    -0.137    -0.988
    -0.274    -0.236    -0.263
    -0.270     1.034    -0.136
     1.084    -0.397     0.815
     0.563     0.146     0.528
     0.167    -1.886    -0.051
     1.886    -1.816    -0.231
     0.293     1.855    -0.081
    -0.601     0.462    -0.506
     1.450    -1.893    -0.315
     1.437     1.549     0.021
    -1.915    -1.977     0.372
     1.899     0.306     0.903
    -1.846    -0.441    -0.870
     0.603     1.689    -0.067
    -0.328     0.126    -0.320
    -0.316     1.797     0.070
     0.164    -0.291     0.157
     0.941     0.575     0.678
     1.877     0.472     0.849
     0.964    -0.778     0.585
    -1.380    -1.048    -0.490
     0.801     0.712     0.544
    -1.071    -1.347    -0.195
     1.964     0.284     0.887
    -0.983    -0.963    -0.475
    -1.705    -0.662    -0.782
     0.119     0.143     0.118
    -1.098    -0.167    -0.878
    -0.548    -1.557    -0.007
    -0.777    -1.590     0.013
     1.381     1.508     0.061
    -0.592     1.092    -0.257
     1.211    -1.216     0.325
    -0.452    -1.386    -0.080
     1.988    -0.562     0.774
     0.420    -1.506     0.026
    -0.181    -0.874    -0.116
    -0.505     1.041    -0.244
     0.074    -1.791    -0.016
     1.508    -1.934    -0.355
    -1.475     0.715    -0.752
    -1.014    -1.325    -0.207
    -0.331    -1.419    -0.049
    -0.422     1.879     0.124
     1.679    -1.725    -0.153
    -1.292     0.771    -0.690
     0.830    -0.935     0.438
    -0.853     1.498    -0.055
    -1.088    -0.095    -0.881
     0.965     0.908     0.506
     1.126    -0.130     0.895
    -1.842    -0.500    -0.846
    -0.472     1.227    -0.153
    -1.949     1.508    -0.058
    -0.926     1.407    -0.131
    -1.116     1.920     0.307
     0.201     1.914    -0.067
     1.079    -0.312     0.839
    -0.886     0.543    -0.663
    -0.095    -1.145    -0.039
    -0.647     0.371    -0.562
    -1.086    -1.575     0.004
     1.046     0.532     0.746
     0.222    -0.367     0.205
     1.014    -0.017     0.849
    -0.084     1.330    -0.020
    -1.236    -1.001    -0.510
     0.893    -1.746    -0.136
     1.608     0.564     0.845
    -1.362    -0.004    -0.978
    -0.078    -1.874     0.023
    -0.271     0.127    -0.266
    -0.492     1.996     0.195
     1.838    -0.885     0.611
     1.722     0.560     0.838
     1.093    -1.466     0.093
    -0.421    -1.688     0.048
     1.547     1.584    -0.013
     1.097    -0.217     0.869
     0.305     0.363     0.280
    -1.194     0.098    -0.925
    -1.548     1.741     0.169
    -1.618    -1.500    -0.070
    -0.586     0.335    -0.522
    -0.664    -1.229    -0.207
    -0.033    -1.236    -0.011
     1.279    -0.250     0.928
    -1.595    -0.550    -0.852
     1.783    -0.004     0.978
     0.767     1.254     0.216
    -1.764    -0.941    -0.578
     1.391    -0.019     0.984
     1.807    -1.514     0.055
     0.822    -0.815     0.503
     0.608     1.418     0.087
     0.839    -1.339     0.171
    -0.156     1.974     0.061
    -0.666    -0.533    -0.532
     0.891    -1.412     0.123
     1.119     1.102     0.407
     0.371     0.738     0.268
     1.591     0.358     0.936
     0.079    -0.122     0.079
    -1.794    -1.835     0.254
    -0.548     0.896    -0.325
    -0.584     1.116    -0.242
     0.606    -1.289     0.158
     0.221     1.256     0.068
    -0.958    -0.180    -0.805
    -1.991    -0.250    -0.885
    -1.929    -0.512    -0.816
     0.979    -0.877     0.531
    -0.845     0.316    -0.711
     0.506     0.763     0.350
     1.067     1.960    -0.332
     1.715     1.161     0.394
    -1.704     0.511    -0.865
     0.732     1.047     0.335
    -1.590     0.830    -0.675
    -1.288    -0.050    -0.959
    -1.542    -0.210    -0.978
     0.264    -0.729     0.195
    -0.508     1.824     0.122
    -0.038    -1.684     0.004
     0.978    -1.170     0.324
     0.306     1.993    -0.123
     0.726     1.418     0.101
     1.872     1.522     0.047
     1.580    -1.212     0.351
    -1.189     0.973    -0.522
     0.190    -1.865    -0.055
    -1.358    -0.941    -0.576
    -0.164    -1.576     0.001
    -0.323    -0.742    -0.234
    -0.619    -0.922    -0.350
    -0.666     0.383    -0.573
    -1.939     0.220    -0.911
     0.642    -1.712    -0.085
    -0.504    -0.271    -0.465
    -1.109    -0.743    -0.659
     1.449    -0.472     0.884
    -1.084     0.292    -0.846
     0.938    -0.252     0.781
    -1.776     1.920     0.335
     1.150    -1.094     0.419
     1.912    -0.642     0.755
    -0.780     1.871     0.208
    -1.174     1.503    -0.063
     0.125     0.245     0.121
    -1.997    -0.010    -0.910
    -1.167     0.672    -0.720
     0.465    -0.966     0.255
     1.512     1.565     0.006
     1.894     0.317     0.901
    -0.316     0.125    -0.308
     1.433    -0.103     0.985
     1.692     0.934     0.590
    -0.055    -1.635     0.004
     0.269     1.025     0.138
    -1.786    -1.116    -0.429
     0.411     1.345     0.090
    -0.380    -1.962     0.141
     0.847     0.487     0.663
     0.936    -1.534     0.029
    -1.959    -1.173    -0.359
     0.400     0.356     0.365
     1.281     0.061     0.956
     1.648     1.391     0.178
     1.618    -1.701    -0.130
    -1.372    -0.662    -0.773
    -0.162     0.448    -0.146
    -1.374    -0.817    -0.671
     0.007    -0.687     0.005
    -1.196     0.550    -0.793
    -0.009    -0.941    -0.005
    -0.271     1.731     0.043
     0.638    -0.256     0.576
     1.413     0.725     0.739
     0.464     0.778     0.319
    -1.342     0.439    -0.881
     0.779    -1.606    -0.024
     0.824     1.239     0.239
     0.144    -0.939     0.085
    -0.149     1.145    -0.061
    -1.000    -0.875    -0.539
     1.761    -1.364     0.202
    -0.776     0.702    -0.535
    -0.617    -0.611    -0.474
    -1.252    -0.822    -0.646
     1.073     0.124     0.872
    -0.990     0.304    -0.798
     0.556     0.453     0.475
     1.391     0.577     0.825
